APKNC_1,APKNC_2,APKNC_3,APKNC_4,APKNC_5,APKNC_6,APKNC_7,APKNC_8,APKNC_9,APKNC_10,APKNC_11,APKNC_12,APKNC_13,APKNC_14,APKNC_15,APKNC_16,APKNC_17,APKNC_18,APKNC_19,APKNC_20,APKNC_21,APKNC_22,APKNC_23,APKNC_24,APKNC_25,APKNC_26,APKNC_27,APKNC_28,APKNC_29,APKNC_30,APKNC_31,APKNC_32,APKNC_33,APKNC_34,APKNC_35,APKNC_36,APKNC_37,APKNC_38,APKNC_39,APKNC_40,APKNC_41,APKNC_42,APKNC_43,APKNC_44,APKNC_45,APKNC_46,APKNC_47,APKNC_48,APKNC_49,APKNC_50,APKNC_51,APKNC_52,APKNC_53,APKNC_54,APKNC_55,APKNC_56,APKNC_57,APKNC_58,APKNC_59,APKNC_60,APKNC_61,APKNC_62,APKNC_63,APKNC_64,APKNC_65,APKNC_66,APKNC_67,APKNC_68,APKNC_69,APKNC_70,APKNC_71,APKNC_72,APKNC_73,APKNC_74,APKNC_75,APKNC_76,APKNC_77,APKNC_78,APKNC_79,APKNC_80,APKNC_81,APKNC_82,APKNC_83,APKNC_84,APKNC_85,APKNC_86,APKNC_87,APKNC_88,APKNC_89,APKNC_90,APKNC_91,APKNC_92,APKNC_93,APKNC_94,APKNC_95,APKNC_96,APKNC_97,APKNC_98,APKNC_99,APKNC_100,APKNC_101,APKNC_102,APKNC_103,APKNC_104,APKNC_105,APKNC_106,APKNC_107,APKNC_108,APKNC_109,APKNC_110,APKNC_111,APKNC_112,APKNC_113,APKNC_114,APKNC_115,APKNC_116,APKNC_117,APKNC_118,APKNC_119,APKNC_120,APKNC_121,APKNC_122,APKNC_123,APKNC_124,APKNC_125,APKNC_126
0.05630445,0.01876815,0.05630445,0,0.01876815,0,0,0.01876815,0.0375363,0.01876815,0.05630445,0.01876815,0,0.01876815,0.01876815,0,0.01358083,0.02609648,0.02205077,0.00574362,0.0167764,-0.0044854,0.00352078,0.0055415,0.03351927,0.01971062,0.0129246,0.01117309,0.01180261,0.0098564,0.01127336,0.01688112,0.01408206,0.00678518,0.03106208,0.00543677,0.00870354,0.01865045,0.00900554,0,0.01491812,0.00232959,0.00735426,-0.00080334,-0.00678634,0.00336224,0.02374281,0.01557545,-0.0090075,-0.00395714,-0.01057634,-0.00286343,-0.00591685,0.00970158,-0.00529445,-0.00583146,0.00791308,-0.00101705,-0.00264215,0.01585288,0.00606714,0.00140558,0.01882517,0.00250386,0.00054455,-0.00619803,-0.00297389,0.00483487,0.02532567,0.01932027,-0.00299737,-0.00422094,-0.00289825,-0.00104948,-0.00428705,-0.00660551,-0.00393954,-0.00345315,0.00704216,0.00795684,0.00140915,0.01268231,-0.00340692,0.01206694,0.01454423,0.00575936,0.00264521,0.00296048,0.00424976,-0.00910777,0.0226122,0.01312862,0.00846372,0,0.01073463,0.00275027,0.00337079,0.00218753,0.00263363,0.00405665,0.00905879,0.0038961,0.00603919,0.00905879,2.53E-05,0.01787297,0.01617179,0.01680566,0.00185171,-0.00680836,0.00048978,-0.00244875,0.01948128,0.01259587,0.00407515,0,0.00637112,0.00583866,-0.0023721,0.00353505,0.00046917,-0.00155293,0.00162594,0.00239634,0.00487781,0.00812968
0.07904031,0.02634677,0.07904031,0.02634677,0.02634677,0.07904031,0,0,0.05269354,0.02634677,0.05269354,0,0.02634677,0,0,0,0.00318614,0.02966138,0.03287029,-0.01244604,-0.00670378,0.00218293,0.00569966,-0.00351837,0.04182614,0.02848416,0.02357353,0.03136961,0.01675351,-0.00137818,0.03089376,0.01222337,0.03298601,0.01470536,0.02966358,0.00179707,0.04361604,0.02269067,-0.00638229,0.01112481,0.01285141,-0.00201215,0.00079906,-0.00318736,-0.00840334,-0.00838038,0.01111007,0.01126429,0.00256215,0.01111007,8.52E-05,-0.00327048,0.00567444,-0.00287266,0.00852933,-0.00437275,-0.00370436,0.00938152,4.69E-06,0.01483621,0.01735598,0.03756255,0.02011314,0.00632147,0.01469844,0.00112191,0.01154021,0.00100144,0.01185074,0.0130011,0.00884505,0.00592537,0.00894407,0.01983839,0.00423901,0.0090748,0.00887024,0.0081832,-0.01384212,0.00677891,-0.01383712,0.01384713,-0.02493551,0.01694762,0.02177265,-0.02111416,-0.0228974,-0.00145118,-0.01424592,-0.00357883,0.02539444,0.01705125,-0.01577276,-0.01269722,-0.01627123,-0.01471416,-0.01224388,0.00306614,-0.01395836,-0.01484272,-0.02118654,-0.00014913,0.00847783,0.01271675,-0.02086344,0.00228538,0.02680695,0.00261265,0.01840001,0.00079587,-0.01467357,-0.00706409,0.02734786,0.02479429,-0.01838846,-0.01367393,-0.01590553,-0.01633678,-0.01250056,0.00319155,-0.01813054,-0.01398989,-0.02053667,0.01226856,0.03422009,0.01141247
0,0.02773213,0,0.02773213,0.02773213,0.11092853,0.02773213,0.05546427,0,0,0,0.02773213,0.02773213,0.11092853,0,0.05546427,0.0054545,0.01653493,0.04119715,-0.01560377,-0.00667449,-0.00780439,-0.00759339,-0.01219383,0.04402544,0.04375479,-0.00383771,0.00550318,-0.00624405,0.00586299,-0.00090939,0.01429157,0.00062406,-0.00592379,0.02388379,-0.00623083,0.03121639,0.01652796,-0.03264647,0,0.01329957,0.02046014,-0.01677571,-0.00418168,-0.0066692,-0.0119925,0.02923565,0.01689553,-0.02152281,-0.03508278,-0.015934,-0.01371786,-0.025506,-0.02112907,-0.03012879,-0.01244429,0.01561632,0.0081199,-0.02341214,-0.02341708,-0.00316918,-0.00208218,0.0213049,-0.0016711,0.00959956,0.00059272,-0.00568491,0.0136624,0.03118469,0.02027368,-0.00430328,-0.01247388,-0.00197473,0.01079136,-0.00498299,-0.02263843,-0.00778522,-0.00569691,0.01457523,-0.00047897,0.00624126,-0.01873432,0.0222779,0,0.02548874,-0.00082095,-0.0003943,0.00349906,0.0011991,-0.00076534,0.03341217,0.01908483,0.00747251,0.01336487,0.00565984,0.01089563,0.00573596,-0.00366661,0.00986423,0.00184332,0.01784723,-0.0088201,0.0445955,0,0.01978078,0.00240251,0.02150727,-0.00503229,0.00483091,-0.00868371,0.00577559,-0.00348905,0.03598233,0.02048347,0.01101995,0.0215894,0.00728986,0.00399855,0.01348123,0.01079433,0.01649222,0.00849908,0.0216226,-0.00881347,0.05042236,0.02161653
0.23120223,0.07706741,0.07706741,0.15413482,0.15413482,0.07706741,0,0.07706741,0.15413482,0.07706741,0.07706741,0,0,0.07706741,0.15413482,0,0.02961847,0.10715319,0.07167919,0.00255888,-0.00131635,-0.0195309,-0.04189441,-0.00258129,0.07646651,0.05773479,0.0200158,0.0305866,0.01479661,-0.00515486,0.01082701,0.0554936,0.03009186,-0.02821811,0.05614876,-0.00325617,0.05614876,0.02552803,-0.0430352,-0.01084941,0.00240815,-0.06563028,-0.01717148,0.01336717,-0.0688453,-0.0080154,0,0.00464742,-0.05051124,-0.0487474,-0.04567754,-0.06064842,-0.06374965,0.0251483,-0.06208931,-0.07084319,-0.0108357,0.00076792,-0.02168511,0,-0.06201513,-0.04048253,-0.04363116,-0.02979242,0.01150682,-0.00622496,0.03140215,-0.02974327,-0.03466482,-0.03223014,-0.02295084,-0.01733241,-0.02204101,-0.03295011,-0.001858,0.02878321,-0.02136847,0.02268727,0.01735906,1.85E-05,-0.00578635,0.00578635,-0.02936299,-0.01239933,-0.03704045,0.02280079,-0.02885195,0.00284188,0.01445441,-0.04664379,-0.03714087,-0.02956204,0.00279594,0,0.00335278,-0.00332065,0.01763908,0.03293739,0.00195318,0.01746411,0.01239933,0.0006169,-0.01239933,0.01239933,0.02030875,0.08672779,0.0153004,0.03039823,-0.00555812,-0.01938078,-0.03797414,0.03973443,-0.01999893,0.00152293,0.01672031,0.01999893,0.01524101,-0.00623415,-0.00263374,0.0145011,0.01809615,-0.03116424,-0.03336593,-0.01636358,-0.0734253,0.02002969
0,0.12437858,0.04145953,0.04145953,0.12437858,0.04145953,0,0.08291905,0.08291905,0,0,0.04145953,0.04145953,0.08291905,0.04145953,0,0.0017329,0.02471971,0.0238079,0.01505704,0.00090014,-0.00117233,-0.01319797,-0.03017159,0.02468176,0.02171481,0.00161826,0.00822725,-0.00049504,-0.01327917,0.00098433,0.02985359,0.00523426,-0.00845468,0.02471971,-0.00431641,0.03569931,0.01373317,-0.00929464,0,0.0006285,0.02541544,0.00173184,-0.00250294,-0.00339082,-0.00447576,0.00874146,-0.00197671,-0.00391264,0,-0.00514634,-0.02467482,-0.00415094,0.00563312,-0.00129695,-0.00557249,0.0058366,-0.00859677,0.01166582,-0.0058366,-0.01067223,-0.01556426,0.00542589,0.01901013,0.00160163,-0.00223183,0.00928266,0.02281458,0.01864844,0.00655519,0.00445687,0,0.00558875,-0.01036825,0.00619994,-0.00256412,0.00193716,0.01066446,0.00311285,0.01908304,0.01555639,0.00933856,0.00012792,-0.0200112,-0.02994517,0.03077326,-0.00180738,-0.00680546,-0.00143247,-0.02123939,-0.00999024,-0.02596712,-0.00167968,0,-0.00168804,-0.02215483,-0.00429407,0.02029947,-0.00104017,-0.00204842,0,-0.0120428,0.0133408,0.0066704,0.01372235,-0.00359175,-0.01265926,0.01325879,-0.00153803,0.00369464,0.00146173,0.01804381,-0.01075871,-0.01294218,0.00312879,0,0.00216495,0.01111884,0.00209215,0.02307658,0.0020587,0.00314785,0.01077526,-0.00143912,0.01077526,0.01077526
0.07377228,0.01844307,0.07377228,0,0.01844307,0.01844307,0,0.01844307,0.05532921,0.01844307,0.03688614,0,0,0,0,0,0.00090218,0.03052869,0.02762513,-0.0036493,-0.00645611,-0.00449295,-0.00982547,-0.0005827,0.04025839,0.0223133,0.00781714,0.00731971,0.00637693,0.00659849,0.00656845,0.01186229,0.00902799,-0.0046647,0.02076488,-0.00053691,0.01832432,0.01832741,-0.01173374,0.00778751,0.01681265,-0.00411624,0.00394632,-0.00329149,-0.0071713,-0.00402954,0.02722016,0.01471468,-0.01478303,-0.01166578,-0.01353372,-0.00211209,-0.0134305,0.01304305,-0.0151467,-0.01030737,0.00259638,0.009914,0.00259967,0.01817468,-0.00529429,0.02353178,0.02233447,-0.01475737,0.01106117,0.0033648,-0.00217542,0.00323759,0.02903484,0.01876466,-0.00445438,0,-0.0055554,-0.00528411,-0.00085347,0.0181278,-0.00141435,-0.00226627,0.00691494,0.00362832,0.00138649,0.01800159,-0.00051588,0.03558691,0.02613863,-0.00988468,-0.00836974,0.00307086,-0.00063696,-0.00328919,0.03110876,0.02055111,0.00731494,0.00888822,0.00455909,-0.00349317,0.00960607,0.01591061,0.0105409,0.00286414,0.00296167,0.00403466,0.00296917,0.01780377,0.00010083,0.027146,0.024951,0.01691924,0.00296525,-0.00560315,0.00577803,-0.00222452,0.02871577,0.0192095,0.00385693,0,0.00576139,-0.00063989,-0.00082643,0.00779322,0.00038688,0.00260518,-0.00798685,0.014993,0.00159979,0.01757551
0.05737118,0.02868559,0.08605677,0,0.02868559,0,0,0.05737118,0.08605677,0.05737118,0.05737118,0,0,0,0.05737118,0,0.00864395,0.03988875,0.03451817,0.00275499,-0.00153942,-0.0169776,-0.01153905,0.00033242,0.0398467,0.02785407,0.00727956,0.00569239,0.00637433,-0.00563393,0.00025264,0.01257754,0.00723223,-0.00906382,0.01709381,0.00431244,0.0095019,0.01710342,-0.01328759,0.02422473,0.02085307,-0.01212504,0.00515005,-0.012629,-0.02775825,-0.00998545,0.01814448,0.01374439,-0.01835414,-0.00604816,-0.02080183,-0.02193783,-0.01789359,0.00545967,-0.0111414,-0.02754863,-0.02422473,-0.00132282,0,0.00807661,-0.00849591,0.01937843,0.02856576,-0.00562484,-0.0003715,0.02255287,-0.00155568,0.00459498,0.03225685,0.02458457,0.00701743,0.00645137,0.00539128,0.00285819,0.01584092,0.00571943,0.00880548,0.00454414,0.00646129,-0.00282871,0.01507634,0.01938387,0.00225778,0.01845208,0.02105324,-0.00808465,-0.00100983,-0.005705,0.02169486,0.00505334,0.02764873,0.01803562,0.00856871,0,0.01182516,0.01303972,0.00327931,0.01404508,0.0020957,0.01533094,0.0230702,-0.0075403,0,0.01384562,0.0063045,0.00744905,-0.00161277,-0.003118,0.0020526,-0.00676935,-0.0081233,-0.01006304,0,-0.00241697,0.00145467,0,0.00123195,0.01023963,-0.00225882,0.01596654,0.00101434,-0.00620508,-0.00248511,0.01130581,-0.00745534,0.00248511
0.11737147,0,0.05868573,0.11737147,0,0.05868573,0,0.11737147,0.05868573,0,0.11737147,0.05868573,0.05868573,0.11737147,0.11737147,0.05868573,0.03150416,0.08938115,0.08841167,0.00987246,0.02807975,-0.0058286,-0.00258093,0.01467333,0.09316505,0.0754206,0.04058782,0.05822815,0.03061716,0.01277273,0.04128666,0.03926698,0.05500188,0.0090648,0.07383468,0.00972642,0.06608356,0.05053217,-0.00387026,0.03303625,0.05303473,-0.06581997,-0.01875781,-0.01166015,-0.00210234,-0.00596097,0.04949393,0.0462327,-0.00500145,0.01237348,-0.01292132,-0.00708036,0.00488729,0.01437461,0.00888802,-0.00133505,0,0.00566582,0.03304669,0.03303625,-0.01958064,-0.00440066,0.03785479,-0.01014223,-0.02580436,0.01981765,-0.00682683,0.00816408,0.02639676,0.04564979,-0.01628104,-0.02639676,-0.00857884,-0.02152298,-0.01777176,0.00319818,-0.02683694,-0.00754356,-0.03083244,0.004311,0.01321868,0.02201999,-0.04153117,-0.01887189,-0.02061039,0.01520346,-0.02327779,-0.00660097,0.00519182,-0.01351344,-0.02828225,-0.01610131,-0.04633937,-0.05656449,-0.03693808,-0.00598753,-0.04263668,0.00502441,-0.06044738,-0.00747595,-0.01887189,0.03027866,-0.0283138,-0.0283138,-0.06121659,-0.02540768,-0.07150187,-0.01325434,-0.00788284,-0.02128194,-0.01220111,-0.02899123,-0.06091561,-0.06034163,-0.06251867,-0.04568671,-0.06359682,-0.01353626,-0.04020963,0.05233177,-0.0534909,-0.01948833,0.01525232,0.00662928,-0.05591232,0.00508411
0.31358978,0.94076934,0,0.62717956,0.94076934,0.62717956,0.31358978,0,0.31358978,0.31358978,0.31358978,0,0.31358978,0,0.31358978,0.31358978,0.21368438,0.22849738,0.15743266,-0.13932556,-0.00642663,-0.03860871,0.09234476,-0.15223576,0.12445787,0.14376445,0.18069004,0.37337362,0.09877175,0.12240539,0.2834694,0.37036819,0.31925035,0.16562366,0.27002087,0.15701336,0.47761208,0.35312037,-0.00975196,0.04411871,0.02352715,0.02280425,-0.17386684,0.04330641,-0.00308626,0.03543217,0,0.00972518,0.02295062,0.06611825,0.00780379,0.06988398,0.06061609,0.20474433,0.05263269,0.01375335,-0.08823741,0.08664242,0.22067725,0.17658645,-0.20758249,-0.07066435,0.07636778,-0.15354345,0.00036472,-0.07747935,-0.06918278,0.00198596,0.07052613,0.10999889,-0.16685188,-0.21157838,-0.14254187,-0.18060807,-0.21052837,0.0170373,-0.17979148,-0.09949926,-0.21184421,-0.01534812,0.02354486,0.07063458,-0.35483532,-0.25223446,-0.0298426,0.11846888,0.0026391,0.07103394,-0.07883763,-0.05935608,0,0.03091205,-0.25304298,-0.45338225,-0.19837922,-0.12111685,-0.32034793,-0.11947318,-0.3566241,-0.15105807,-0.25220257,-0.18954375,-0.15132792,-0.15129603,-0.25528336,-0.19013568,-0.07611621,-0.0103346,-0.02488277,-0.04005437,-0.2658513,-0.30128676,0,-0.08318518,-0.31890027,-0.48825781,-0.24088946,-0.06666795,-0.43451833,-0.11946886,-0.463729,-0.33022376,-0.13576704,-0.04111148,-0.24443562,-0.29876992
0.03518631,0.07037263,0.07037263,0.03518631,0.03518631,0.03518631,0.03518631,0,0.14074526,0,0.07037263,0,0,0,0.03518631,0.07037263,0.01484471,0.0209735,0.02836546,-0.00618217,-0.01026783,-0.00831587,-0.00922065,0.00380222,0.05585914,0.03115661,0.01482058,0.02094718,0.01153952,0.01031635,0.01452027,0.03345198,0.01928875,-0.00024427,0.03495386,0.01236215,0.04428393,0.05825251,-0.00865933,0.00990067,0.01345851,-0.0252932,0.00595177,-0.00645139,-0.0069994,-0.01328493,0.02225638,0.00733108,-0.00831805,0,-0.01183527,-0.00589389,0.00015326,0.01244543,-0.0015287,-0.0048878,-0.00495034,0.01297871,0.03467114,0.01981387,-0.00033992,0.01320257,0.01237832,-0.0234191,-0.00810914,0.007928,0.01684325,0.00904904,0,-0.0014114,-0.01222959,0.00791338,-0.01645762,-0.00723455,-0.00068953,0.00599948,-0.00182247,0.01024377,-0.01320591,0.00685106,0.029057,-0.00791219,-0.00538101,-0.01697616,-0.00222902,0.01491973,0.01341413,-0.00890309,-0.04215397,-0.01575925,-0.00847862,-0.0079418,-0.00155405,0,-0.00187722,-0.02075732,-0.00698261,-0.0287222,-0.00141584,-0.03250235,-0.02829479,0.0244762,0.01132579,-0.01131147,-0.0027317,-0.0213303,0.00170385,0.0275905,0.00100656,0.00444665,0.02610819,-0.01749182,0,0.00102639,0.0193976,0,0.02275053,0.00591345,0.01230214,-0.02283164,0.01113576,0.02298668,-0.00305214,-0.00819189,0.00305214,-0.00304058
0.01881703,0,0.03763405,0.01881703,0.03763405,0.07526811,0.01881703,0,0,0.01881703,0,0.01881703,0,0.03763405,0,0.05645108,0.01712627,0.01371104,0.0220694,0.00122044,-0.00630623,-0.00520837,0.00969756,-0.00318384,0.02240437,0.0263699,0.02234897,0.02613843,0.01773185,-0.00402594,0.02296412,0.02415293,0.02833727,0.01465167,0.00872621,0.01080694,0.03114612,0.03612938,0.01215124,-0.00264735,-0.0001499,0.0032883,0.00136666,-0.00804394,0.00401657,0.00090034,0,0.00371206,0.00843305,0.01190232,0.00624597,0.00362795,0.00603104,-0.00256109,0.01083959,0.00437094,-0.00264903,0.00641812,-0.00794038,0.01323509,0.00426372,0.0014146,0.00927551,-0.00161086,-0.0107919,-0.00757394,-0.00010038,0.00018911,0.00846387,0.01020167,0.00308767,0.00846387,0.00075903,-0.00304328,0.00553792,-0.01590733,0.00651655,0.00164529,0.00141281,0.00333589,0.00141103,-0.00423666,-0.00454664,0.00605683,0.02082013,0.0159928,0.02269693,0.00794505,0.0055481,-0.00155009,0.02267109,0.02072105,0.00865196,0,0.01082933,0.00729171,0.00533294,-0.00365902,0.00530951,0.00612102,0.00908238,0.00335953,0.0272261,-0.01210219,-0.00771938,0.00163223,0.01005235,-0.00252248,0.00384443,0.01076429,0.0024641,0.00447148,0.01464901,0.01267608,-0.0037593,-0.00976601,-0.00197152,-0.00520986,-0.00557977,0.01614546,-0.00676355,0.00087104,0.0114112,-0.01349404,0.01465711,-0.00162811
0,0,0.03552139,0.03552139,0.03552139,0.07104278,0,0.07104278,0,0,0.03552139,0.10656417,0.03552139,0.07104278,0.10656417,0.03552139,0.01418544,0.02588566,0.04563147,0.0234241,0.01514061,-0.00445009,0.00296763,-0.02553044,0.04229331,0.04425886,0.01811636,0.01409777,0.0177961,0.0116048,0.01484921,0.00375642,0.01597533,0.00638795,0.0211762,0.01885934,0.04468779,0.03058619,-0.00481405,0.01500191,0.02570207,0.00587071,-0.00950059,-0.00151835,-0.00642058,0.02493327,0.01497888,0.02266546,-0.00750217,-0.00748944,-0.00780952,-0.00069795,-0.00648928,-0.00289467,-0.00602753,-0.00642254,-0.01499875,-0.00047589,-0.00500064,0.00500064,-0.01621492,0.01866905,0.01438719,0.00147689,0.00418544,0.00027998,-0.00042483,-0.01215253,0,0.00696486,-0.0129491,-0.00798874,-0.0138968,-0.00875406,-0.00912653,-0.0032167,-0.01032835,-0.00399043,-0.02399969,-0.00883933,-0.02932359,0.00266701,-0.00081778,0.01714504,0.0207498,0.00377106,0.00110699,0.00233522,-0.0054653,-0.00144925,0,0.01574417,0.00241544,0,0.00203071,0.00223444,-0.00058744,-0.01463216,0.00154972,-0.00461694,-0.03428648,-0.021509,-0.02285283,0.0057114,0.00350058,0.01538658,0.02764881,0.00585251,0.00170788,0.00140665,0.00183621,-0.0086493,0.01843554,0.02684355,0.00830755,0,0.01052436,-0.00227598,0.00289097,-0.02542303,0.00321742,0.00217548,-0.00922806,-0.0011768,-0.00923195,0.00307343
0.82919825,2.48759476,0,1.6583965,1.6583965,1.6583965,0.82919825,0,1.6583965,0.82919825,0.82919825,0,0.82919825,0,0.82919825,0.82919825,0.43997837,0.71399275,0.52575104,-0.61397037,-0.01454541,-0.10208966,0.07649591,-0.3361893,0.49363974,0.45343386,0.3732523,0.98727948,0.1294945,0.19260559,0.6900244,0.83070482,0.80641144,0.28256121,0.60412635,0.3378629,1.26290819,0.93372557,-0.0794807,0.11665927,0.12991392,0.05960395,-0.46322388,0.11863943,0.0146431,-0.00374427,0,0.07217427,0.07647367,0.17483074,0.04360635,-0.16112571,0.17120467,0.38347079,0.14264217,0.06217973,-0.3500516,0.22747481,0.46678466,0.46693223,-0.53475884,-0.06233634,0.28988529,-0.28293316,0.03574296,-0.20487194,-0.12924577,0.02449952,0.18648612,0.39066302,-0.43508361,-0.55945837,-0.37616214,-0.60595599,-0.54521331,-0.12339445,-0.47166249,-0.24542122,-0.68467653,-0.0081816,-0.18669419,0.18677289,-0.93901741,-0.53355251,0.06613029,0.40475477,0.04267113,0.20925007,-0.20124997,-0.23295945,0,0.21688461,-0.63075581,-1.19883936,-0.47501187,-0.18787517,-0.81205232,-0.49638901,-0.93395135,-0.39922634,-0.8002866,-0.45100345,-0.66687739,-0.40005897,-0.49260588,-0.50275928,-0.26895036,-0.08221818,-0.09739025,-0.14419316,-0.98127932,-0.64698895,0,-0.24749325,-0.81799636,-1.29105778,-0.62195866,-0.16445072,-1.10835527,-0.28811273,-1.2107387,-1.05699283,-0.21532555,-0.08232358,-0.79001138,-0.79001138
0,0,0.13324536,0,0,0,0.06662268,0.19986805,0.06662268,0.13324536,0.06662268,0.13324536,0.06662268,0.13324536,0.13324536,0.06662268,0.00208765,0.03972292,0.06056514,0.0122689,-0.00173161,-0.0641758,-0.06348432,-0.05197628,0.06610322,0.05716146,0.01123023,0.01322064,0.00945181,0.00256537,-0.00341242,0.01046012,0.01117482,-0.0492682,0.04853908,0.03886328,0.0308956,0.02205713,0.00405861,0.00937902,-0.01544812,-0.00895778,-0.02835797,0.02748332,0.0346485,0.03113922,-0.02809387,-0.03119303,-0.00873177,-0.02809387,-0.00209422,-0.02653672,-0.01197425,-0.01811711,-0.02039526,0.02310323,-0.01875805,-0.01563769,0,-0.04688326,-0.02324334,0.01500644,-0.02169696,0.02678885,0.00741518,-0.01700026,-0.01627949,-0.05906366,-0.04495019,-0.0328321,-0.02021672,0,-0.0236478,-0.01051562,-0.01347691,0.0113707,-0.00927525,-0.01652053,-0.02501073,-0.02412728,-0.00500215,-0.02499808,-0.01315344,0.03215665,0.02390305,-0.03753448,-0.00085447,-0.03104781,-0.03783803,0.03023557,-0.01605364,0.01242949,-0.01343293,0,-0.01544012,-0.0117741,-0.01568399,0.02849731,-0.00649507,-0.03663939,-0.0321431,-0.00181409,-0.01071888,0.01071888,-0.0020922,0.05194536,0.02613549,-0.04170599,-0.01578437,0.03192839,0.03869687,-0.06115078,0,0.02118519,0.01125766,0,0.00741397,0.04172444,0.01540237,0.03041012,0.01300302,0.03330336,-0.01731512,0.02891912,0.00577171,0.02884394
0,0,0.01605898,0,0,0.01605898,0,0.0642359,0,0.03211795,0,0,0.01605898,0.04817693,0.01605898,0.08029488,0.00587158,0.01595826,0.03555893,-0.00144611,-5.51E-05,-0.01087113,-0.0035365,-0.00116776,0.03505428,0.04727858,0.00688014,0.0063735,0.00598748,0.00414481,0.00401334,0.00992443,0.00729815,-0.00153005,0.00957496,0.00794197,0.0074445,0.03508397,-0.00403957,0.01356452,0.02965899,-0.00703371,0.00366537,0.00161502,-0.00255773,-0.00190561,0.02708739,0.03709529,-0.01979874,-0.0135437,-0.01993732,-0.00280885,-0.01526427,3.14E-06,-0.01685855,-0.00608486,0.00226075,0.00442063,-0.00678226,0.00903873,0.00227501,0.01326309,0.02690496,0.00753866,-0.00813806,0.00042814,0.00286751,0.00229759,0.02528157,0.03414868,-0.00590649,-0.00361165,-0.0056917,0.00555928,-0.0030363,0.00367367,-0.00509967,0.0019034,0.00361721,0.00590976,-0.00361721,0.02048683,0.00083183,0.01291859,0.02245622,-0.00447755,-0.00045353,-0.0041156,0.00081448,-8.04E-05,0.02321777,0.03378862,0.0076023,0.00773926,0.00661219,-0.0040656,0.00524808,0.01585856,0.00835149,0.00170249,0.00258372,0.00813146,-0.00516417,0.04131174,0.00360065,0.0125211,0.02041351,0.01703086,-0.01477139,0.00053579,0.00470849,0.00405653,0.02083646,0.03042039,0.00476668,0.00416729,0.00369929,-0.012784,0.00450681,0.01217065,0.00628143,0.00511207,0.00139123,0.0122489,-0.0041737,0.03475621
0.09643164,0.04821582,0.04821582,0,0,0,0.04821582,0,0.04821582,0,0.2410791,0.09643164,0,0,0.09643164,0.14464746,0.05225676,0.06705056,0.04127161,0.00698733,0.03524187,-0.00591832,0.02777595,0.0154153,0.06697583,0.05013234,0.04829299,0.04783988,0.04453935,0.02820543,0.0441093,0.09771454,0.05117385,0.03477444,0.09894843,0.00129458,0.04152498,0.08620382,-0.02476406,0.01357548,0.00747432,-0.00537514,0.01358987,-0.01054005,-0.03027743,-0.06336912,0,0.00027274,-0.03759212,-0.03049792,-0.03297976,-0.01430745,-0.0313918,0.0511808,-0.04300222,-0.03070327,-0.02035463,-0.00941867,0.02715095,0.00679203,-0.05783753,-0.01085123,-0.01188078,0.00022817,0.00790686,-0.01577801,-0.04226428,-0.05659034,-0.02168741,-0.02647446,-0.07008422,-0.05421853,-0.06266895,-0.02737055,-0.06292915,0.0208326,-0.07534274,-0.05168901,-0.03980309,0.02652005,0.02534089,-0.04703876,-0.03034879,-0.01550502,-0.01250324,-0.02062296,0.03128116,0.00899734,-0.00319301,0.03088822,0,-0.02214146,-0.02207275,-0.02323651,-0.02130034,-0.03389804,-0.01670857,-0.0048572,-0.01921085,-0.0075909,0.04650526,-0.01024523,0.02327224,-0.06979221,0.01710558,-0.02087478,-0.02567347,0.0143842,0.05103875,0.01132312,0.02290839,0.06314017,0,-0.03146399,0.03008412,0.02502393,0.02703938,-0.02003118,0.0269881,-0.02158195,0.03769758,0.02454897,0.11270695,-0.02510606,0.02088535,-0.07933791
0,0.03152023,0,0.03152023,0.03152023,0,0,0.03152023,0.03152023,0.03152023,0.09456069,0.06304046,0,0,0.12608093,0.09456069,0.0268768,0.02714622,0.01464858,-0.00031677,0.01190194,-0.00880633,0.00726499,-0.00159085,0.01876468,0.01804874,0.01869896,0.01876468,0.01529279,0.01652889,0.01740282,0.03562565,0.0225774,0.01078307,0.03547778,0.00580272,0.01879353,0.05217787,0.01324746,0.02218681,0.00362563,-0.01392878,-0.00143032,-0.00341457,-0.00133915,0.007156,-0.00664582,-0.00194985,-0.00768396,0,-0.00957766,0.01713383,-0.00539455,0.00944208,-0.00264735,-0.0039656,-0.00443456,-0.00536108,0,0.01774384,0.0063726,0.01656615,0.005042,-0.01015768,-0.01490523,0.00481096,0.00613489,0.00990073,0,0.00360704,0.00446821,0.00708888,0.00388592,0.03434312,0.00858226,0.00355397,0.00655733,0.00751136,-0.0023636,-0.01650189,0.00236659,0.02129335,-0.00072082,0.01014254,-0.0014579,-0.03231485,-0.02274221,0.00134059,-0.01334747,-0.00527777,-0.00759523,-0.00403568,-0.00288015,0,-0.00357047,0.02531865,-0.00325016,0.01250729,-0.00216627,-0.01119948,-0.00507448,-0.0266167,0.01014254,0.0152074,-0.00706291,0.01365342,-0.0056994,0.01398199,0.00265177,0.00056588,-0.00354344,-0.00514171,-0.01635895,-0.0081585,-0.01003892,-0.00817948,-0.0089656,0.00195581,-0.01025575,0.03867069,-0.01108675,-0.00703502,-0.01364997,0.00930804,0.01365342,0.00817825
